date,open,high,low,close,volume,change_pct,dataset
2023-02-06,10335.31,10414.11,10292.03,10325.32,,-0.1,MASI
2023-02-07,10325.32,10484.35,10322.68,10463.34,,1.34,MASI
2023-02-08,10463.34,10647.25,10406.04,10647.04,,1.76,MASI
2023-02-09,10647.04,10743.57,10629.71,10719.22,,0.68,MASI
2023-02-10,10719.22,10760.87,10713.13,10728.31,,0.08,MASI
2023-02-13,10728.31,10750.48,10663.5,10664.0,,-0.6,MASI
2023-02-14,10664.0,10690.4,10522.2,10522.2,,-1.33,MASI
2023-02-15,10522.2,10584.79,10490.6,10555.07,,0.31,MASI
2023-02-16,10555.07,10600.48,10544.25,10573.37,,0.17,MASI
2023-02-17,10573.37,10692.83,10548.92,10684.6,,1.05,MASI
2023-02-20,10684.6,10725.94,10667.18,10691.34,,0.06,MASI
2023-02-21,10691.34,10704.01,10551.04,10565.37,,-1.18,MASI
2023-02-22,10565.37,10628.12,10515.46,10625.35,,0.57,MASI
2023-02-23,10625.35,10679.93,10596.68,10663.22,,0.36,MASI
2023-02-24,10663.22,10852.08,10663.06,10844.54,,1.7,MASI
2023-02-27,10844.54,10901.01,10826.31,10834.84,,-0.09,MASI
2023-02-28,10834.84,10925.75,10834.84,10907.51,,0.67,MASI
2023-03-01,10907.51,10958.4,10842.08,10842.62,,-0.59,MASI
2023-03-02,10842.62,10873.22,10767.75,10767.75,,-0.69,MASI
2023-03-03,10767.75,10785.77,10652.8,10712.89,,-0.51,MASI
2023-03-06,10712.89,10738.16,10643.91,10643.91,,-0.64,MASI
2023-03-07,10643.91,10651.72,10595.55,10603.47,,-0.38,MASI
2023-03-08,10603.47,10632.78,10581.31,10592.56,,-0.1,MASI
2023-03-09,10592.56,10622.15,10543.94,10557.47,,-0.33,MASI
2023-03-10,10557.47,10577.54,10525.79,10557.71,,0.0,MASI
2023-03-13,10557.71,10594.03,10511.46,10566.67,,0.08,MASI
2023-03-14,10566.67,10581.12,10523.47,10559.68,,-0.07,MASI
2023-03-15,10559.68,10579.14,10483.38,10497.54,,-0.59,MASI
2023-03-16,10497.54,10529.64,10492.84,10513.91,,0.16,MASI
2023-03-17,10513.91,10534.72,10412.3,10415.5,,-0.94,MASI
2023-03-20,10415.5,10492.51,10415.5,10446.57,,0.3,MASI
2023-03-21,10446.57,10446.57,10315.38,10316.49,,-1.25,MASI
2023-03-22,10316.49,10454.29,10316.49,10454.29,,1.34,MASI
2023-03-23,10454.29,10507.16,10447.13,10474.61,,0.19,MASI
2023-03-24,10474.61,10487.46,10404.52,10404.52,,-0.67,MASI
2023-03-27,10404.52,10492.32,10380.97,10492.32,,0.84,MASI
2023-03-28,10492.32,10517.91,10429.99,10517.82,,0.24,MASI
2023-03-29,10517.82,10569.44,10501.79,10528.66,,0.1,MASI
2023-03-30,10528.66,10546.51,10473.63,10474.35,,-0.52,MASI
2023-03-31,10474.35,10504.73,10391.39,10391.39,,-0.79,MASI
2023-04-03,10391.39,10471.59,10383.94,10471.03,,0.77,MASI
2023-04-04,10471.03,10498.01,10454.3,10472.04,,0.01,MASI
2023-04-05,10472.04,10499.51,10448.04,10483.37,,0.11,MASI
2023-04-06,10483.37,10510.18,10450.48,10450.48,,-0.31,MASI
2023-04-07,10450.48,10520.68,10450.48,10461.41,,0.1,MASI
2023-04-10,10461.41,10506.47,10447.02,10488.37,,0.26,MASI
2023-04-11,10488.37,10531.72,10483.0,10492.8,,0.04,MASI
2023-04-12,10492.8,10508.8,10444.24,10493.74,,0.01,MASI
2023-04-13,10493.74,10525.11,10447.0,10462.33,,-0.3,MASI
2023-04-14,10462.33,10551.85,10455.51,10470.49,,0.08,MASI
2023-04-17,10470.49,10533.98,10461.45,10477.34,,0.07,MASI
2023-04-18,10476.38,10482.72,10464.26,10477.73,,0.0,MASI
2023-04-19,10477.73,10489.29,10430.18,10466.76,,-0.1,MASI
2023-04-20,10466.76,10524.02,10461.94,10482.19,,0.15,MASI
2023-04-21,10482.19,10535.42,10476.84,10494.69,,0.12,MASI
2023-04-25,10494.69,10516.93,10483.28,10499.26,,0.04,MASI
2023-04-26,10499.26,10509.56,10418.76,10454.85,,-0.42,MASI
2023-04-27,10454.85,10492.08,10447.95,10469.77,,0.14,MASI
2023-04-28,10469.77,10525.22,10469.58,10525.22,,0.53,MASI
2023-05-02,10525.17,10563.17,10431.19,10431.19,,-0.89,MASI
2023-05-03,10431.19,10436.53,10377.63,10410.67,,-0.2,MASI
2023-05-04,10410.67,10411.37,10347.0,10408.41,,-0.02,MASI
2023-05-05,10408.41,10454.65,10378.37,10390.66,,-0.17,MASI
2023-05-08,10390.66,10480.05,10390.66,10420.74,,0.29,MASI
2023-05-09,10420.74,10475.27,10405.83,10409.17,,-0.11,MASI
2023-05-10,10409.17,10506.62,10409.17,10482.49,,0.7,MASI
2023-05-11,10482.49,10579.08,10482.13,10578.97,,0.92,MASI
2023-05-12,10578.97,10734.86,10573.78,10733.63,,1.46,MASI
2023-05-15,10733.63,10800.89,10716.46,10743.83,,0.1,MASI
2023-05-16,10743.83,10805.9,10700.41,10804.6,,0.57,MASI
2023-05-17,10804.6,10804.6,10751.18,10777.63,,-0.25,MASI
2023-05-18,10777.63,10797.83,10715.84,10746.37,,-0.29,MASI
2023-05-19,10746.37,10775.92,10713.22,10764.97,,0.17,MASI
2023-05-22,10755.6,10762.58,10724.96,10760.76,,-0.04,MASI
2023-05-23,10760.76,10801.87,10739.37,10775.85,,0.14,MASI
2023-05-24,10775.85,10912.72,10764.64,10912.72,,1.27,MASI
2023-05-25,10912.72,10912.72,10799.69,10813.03,,-0.91,MASI
2023-05-26,10813.03,10943.87,10780.86,10943.66,,1.21,MASI
2023-05-29,10943.66,11022.39,10926.15,11005.83,,0.57,MASI
2023-05-30,11005.83,11071.58,10991.39,11029.71,,0.22,MASI
2023-05-31,11029.71,11079.71,11007.54,11049.08,,0.18,MASI
2023-06-01,11040.92,11056.72,11011.11,11016.24,,-0.3,MASI
2023-06-02,11016.24,11150.78,10982.74,11150.78,,1.22,MASI
2023-06-05,11150.78,11159.62,11043.42,11051.91,,-0.89,MASI
2023-06-06,11045.69,11102.83,11014.77,11017.43,,-0.31,MASI
2023-06-07,11017.43,11052.24,10995.96,11025.23,,0.07,MASI
2023-06-08,11016.6,11035.18,10992.92,11003.59,,-0.2,MASI
2023-06-09,11002.85,11060.42,11000.17,11060.42,,0.52,MASI
2023-06-12,11056.65,11059.86,10990.53,11041.27,,-0.17,MASI
2023-06-13,11041.27,11056.72,11012.4,11056.72,,0.14,MASI
2023-06-14,11056.72,11195.83,11056.72,11195.69,,1.26,MASI
2023-06-15,11194.74,11408.55,11168.64,11385.36,,1.69,MASI
2023-06-16,11385.36,11462.51,11384.02,11452.87,,0.59,MASI
2023-06-19,11446.81,11476.65,11376.68,11404.49,,-0.42,MASI
2023-06-20,11395.66,11822.93,11378.34,11704.88,,2.63,MASI
2023-06-21,11704.45,11723.23,11491.86,11491.86,,-1.82,MASI
2023-06-22,11489.86,11606.98,11461.47,11474.39,,-0.15,MASI
2023-06-23,11474.39,11677.18,11474.39,11537.23,,0.55,MASI
2023-06-26,11537.23,11614.63,11483.6,11504.06,,-0.29,MASI
2023-06-27,11504.06,11574.55,11485.16,11542.87,,0.34,MASI
2023-06-28,11542.87,11646.37,11529.24,11579.76,,0.32,MASI
2023-07-03,11494.06,11580.27,11488.74,11544.61,,-0.3,MASI
2023-07-04,11537.34,11623.3,11537.34,11601.91,,0.5,MASI
2023-07-05,11599.83,11681.39,11596.97,11677.95,,0.66,MASI
2023-07-06,11616.59,11652.35,11596.51,11621.72,,-0.48,MASI
2023-07-07,11621.72,11624.46,11526.53,11575.81,,-0.4,MASI
2023-07-10,11575.81,11620.52,11546.59,11546.59,,-0.25,MASI
2023-07-11,11544.73,11554.29,11509.24,11532.99,,-0.12,MASI
2023-07-12,11531.56,11568.18,11501.19,11540.53,,0.07,MASI
2023-07-13,11452.82,11537.98,11448.9,11488.31,,-0.45,MASI
2023-07-14,11488.31,11548.68,11464.68,11546.96,,0.51,MASI
2023-07-17,11546.96,11564.86,11504.19,11537.16,,-0.08,MASI
2023-07-18,11537.16,11684.88,11520.4,11684.77,,1.28,MASI
2023-07-20,11684.77,11735.54,11683.75,11735.54,,0.43,MASI
2023-07-21,11731.63,11799.05,11695.19,11793.5,,0.49,MASI
2023-07-24,11793.5,11804.09,11728.22,11755.83,,-0.32,MASI
2023-07-25,11753.68,11774.1,11700.24,11774.05,,0.15,MASI
2023-07-26,11774.05,11859.64,11767.99,11832.89,,0.5,MASI
2023-07-27,11832.89,11997.16,11828.79,11993.58,,1.36,MASI
2023-07-28,11992.0,12070.59,11947.43,12058.66,,0.54,MASI
2023-07-31,12058.66,12083.74,12043.54,12083.34,,0.2,MASI
2023-08-01,12083.34,12131.19,12032.93,12131.19,,0.4,MASI
2023-08-02,12131.19,12231.76,12119.86,12203.87,,0.6,MASI
2023-08-03,12203.87,12224.23,12140.41,12142.0,,-0.51,MASI
2023-08-04,12142.0,12206.66,12105.9,12106.05,,-0.3,MASI
2023-08-07,12106.05,12176.0,12079.44,12083.53,,-0.19,MASI
2023-08-08,12083.53,12085.69,12019.56,12074.06,,-0.08,MASI
2023-08-09,12074.06,12091.2,12034.04,12034.04,,-0.33,MASI
2023-08-10,12034.04,12057.02,11986.59,12055.65,,0.18,MASI
2023-08-11,12055.65,12065.99,12015.67,12016.87,,-0.32,MASI
2023-08-15,12016.87,12047.23,12005.21,12021.95,,0.04,MASI
2023-08-16,12021.95,12022.03,11978.72,12011.59,,-0.09,MASI
2023-08-17,12011.59,12011.59,11965.89,11988.62,,-0.19,MASI
2023-08-18,11988.62,12011.51,11966.53,11971.99,,-0.14,MASI
2023-08-22,11969.75,11988.29,11889.6,11891.6,,-0.67,MASI
2023-08-23,11887.79,11892.01,11855.18,11863.61,,-0.24,MASI
2023-08-24,11863.61,11894.41,11854.55,11876.75,,0.11,MASI
2023-08-25,11876.75,11902.98,11833.85,11898.62,,0.18,MASI
2023-08-28,11897.37,11921.23,11857.91,11863.66,,-0.29,MASI
2023-08-29,11863.66,11907.98,11841.16,11899.92,,0.31,MASI
2023-08-30,11899.92,11938.75,11869.76,11903.46,,0.03,MASI
2023-08-31,11903.46,11988.17,11903.46,11954.29,,0.43,MASI
2023-09-01,11954.29,11968.68,11886.92,11886.92,,-0.56,MASI
2023-09-04,11886.92,11916.0,11849.16,11871.36,,-0.13,MASI
2023-09-05,11871.36,11911.61,11852.24,11852.24,,-0.16,MASI
2023-09-06,11822.98,11877.87,11745.05,11745.08,,-0.9,MASI
2023-09-07,11745.08,11765.22,11737.41,11752.38,,0.06,MASI
2023-09-08,11752.38,11792.74,11707.52,11712.37,,-0.34,MASI
2023-09-11,11712.06,11789.73,11694.36,11725.83,,0.11,MASI
2023-09-12,11725.83,11822.68,11725.83,11736.88,,0.09,MASI
2023-09-13,11727.34,11797.31,11704.49,11734.78,,-0.02,MASI
2023-09-14,11733.04,11786.8,11722.34,11775.53,,0.35,MASI
2023-09-15,11775.23,11824.68,11752.63,11769.31,,-0.05,MASI
2023-09-18,11768.83,11818.34,11752.77,11807.52,,0.32,MASI
2023-09-19,11807.52,11855.29,11754.6,11799.28,,-0.07,MASI
2023-09-20,11799.28,11857.04,11771.4,11772.24,,-0.23,MASI
2023-09-21,11772.24,11859.31,11763.17,11769.52,,-0.02,MASI
2023-09-22,11769.52,11800.73,11740.98,11778.13,,0.07,MASI
2023-09-25,11778.13,11816.41,11717.12,11816.41,,0.33,MASI
2023-09-26,11816.41,11867.21,11788.69,11853.84,,0.32,MASI
2023-09-27,11853.84,11875.39,11772.93,11865.32,,0.1,MASI
2023-10-02,11865.32,11886.54,11785.95,11789.09,,-0.64,MASI
2023-10-03,11789.09,11854.75,11705.17,11715.45,,-0.62,MASI
2023-10-04,11715.45,11721.58,11621.2,11660.21,,-0.47,MASI
2023-10-05,11660.21,12252.3,11660.21,12252.3,,5.08,MASI
2023-10-06,12252.3,12552.7,12252.3,12294.36,,0.34,MASI
2023-10-09,12294.36,12305.77,12194.59,12229.44,,-0.53,MASI
2023-10-10,12229.44,12252.99,12183.17,12225.36,,-0.03,MASI
2023-10-11,12225.36,12278.56,12167.95,12278.56,,0.44,MASI
2023-10-12,12278.56,12278.56,12199.56,12269.23,,-0.08,MASI
2023-10-13,12269.23,12272.39,12210.53,12237.11,,-0.26,MASI
2023-10-16,12237.11,12247.48,12165.81,12192.99,,-0.36,MASI
2023-10-17,12192.99,12235.01,12136.31,12136.49,,-0.46,MASI
2023-10-18,12136.49,12283.52,12131.16,12249.95,,0.93,MASI
2023-10-19,12249.95,12295.88,12234.37,12262.69,,0.1,MASI
2023-10-20,12262.69,12267.97,12185.42,12236.22,,-0.22,MASI
2023-10-23,12236.22,12243.53,12145.01,12243.53,,0.06,MASI
2023-10-24,12243.53,12243.54,12197.47,12211.87,,-0.26,MASI
2023-10-25,12211.87,12215.25,12137.51,12141.63,,-0.58,MASI
2023-10-26,12141.63,12172.09,12034.98,12035.24,,-0.88,MASI
2023-10-27,12035.24,12035.24,11987.59,11987.77,,-0.39,MASI
2023-10-30,11987.77,12023.34,11898.3,11924.9,,-0.52,MASI
2023-10-31,11924.9,12030.02,11906.39,12021.64,,0.81,MASI
2023-11-01,12021.64,12032.26,11918.43,12029.74,,0.07,MASI
2023-11-02,12029.74,12029.74,11927.45,12007.23,,-0.19,MASI
2023-11-03,12007.23,12012.86,11943.99,11977.33,,-0.25,MASI
2023-11-07,11977.33,12008.94,11957.56,11988.8,,0.1,MASI
2023-11-08,11988.8,12017.74,11953.14,11961.14,,-0.23,MASI
2023-11-09,11961.14,11966.77,11910.76,11946.92,,-0.12,MASI
2023-11-10,11946.92,11950.37,11884.44,11948.6,,0.01,MASI
2023-11-13,11948.6,11973.39,11911.23,11971.71,,0.19,MASI
2023-11-14,11971.71,11982.92,11900.52,11973.74,,0.02,MASI
2023-11-15,11973.74,11973.74,11874.55,11895.5,,-0.65,MASI
2023-11-16,11895.5,11969.91,11875.21,11969.91,,0.63,MASI
2023-11-17,11969.91,11978.41,11917.37,11947.56,,-0.19,MASI
2023-11-20,11947.56,11981.46,11916.97,11979.47,,0.27,MASI
2023-11-21,11979.47,12000.67,11944.18,11976.24,,-0.03,MASI
2023-11-22,11976.24,12025.97,11974.8,11999.71,,0.2,MASI
2023-11-23,11999.71,12008.81,11957.5,11976.17,,-0.2,MASI
2023-11-24,11976.17,12026.72,11954.74,11957.67,,-0.15,MASI
2023-11-27,11957.67,11958.13,11843.67,11843.79,,-0.95,MASI
2023-11-28,11850.77,11857.9,11757.5,11775.17,,-0.58,MASI
2023-11-29,11775.17,11828.51,11759.89,11784.33,,0.08,MASI
2023-11-30,11784.33,11825.18,11754.07,11781.56,,-0.02,MASI
2023-12-01,11781.56,11818.46,11731.93,11748.19,,-0.28,MASI
2023-12-04,11748.19,11769.43,11702.27,11728.06,,-0.17,MASI
2023-12-05,11728.06,11785.1,11709.49,11759.51,,0.27,MASI
2023-12-06,11759.51,11792.95,11718.07,11757.6,,-0.02,MASI
2023-12-07,11757.6,11827.02,11757.6,11827.02,,0.59,MASI
2023-12-08,11827.02,11885.32,11824.97,11885.32,,0.49,MASI
2023-12-11,11885.32,11952.37,11863.48,11952.37,,0.56,MASI
2023-12-12,11951.89,12018.46,11936.38,11995.29,,0.36,MASI
2023-12-13,11995.29,12155.25,11989.7,12115.02,,1.0,MASI
2023-12-14,12115.02,12149.06,12074.14,12134.19,,0.16,MASI
2023-12-15,12134.19,12173.22,12122.69,12126.34,,-0.06,MASI
2023-12-18,12126.34,12176.88,12119.78,12171.59,,0.37,MASI
2023-12-19,12171.59,12215.9,12135.58,12211.46,,0.33,MASI
2023-12-20,12211.46,12273.0,12204.5,12246.01,,0.28,MASI
2023-12-21,12246.01,12265.63,12182.82,12182.82,,-0.52,MASI
2023-12-22,12182.82,12245.08,12181.58,12182.1,,-0.01,MASI
2023-12-25,12182.1,12220.48,12147.19,12147.19,,-0.29,MASI
2023-12-26,12147.19,12181.26,12085.31,12085.31,,-0.51,MASI
2023-12-27,12085.31,12126.88,12073.85,12103.96,,0.15,MASI
2023-12-28,12103.96,12130.09,12046.61,12046.61,,-0.47,MASI
2023-12-29,12046.61,12136.22,12045.95,12092.88,,0.38,MASI
2024-01-02,12092.88,12179.3,12092.63,12141.7,,0.4,MASI
2024-01-03,12141.7,12230.55,12129.3,12230.48,,0.73,MASI
2024-01-04,12230.48,12280.6,12218.52,12280.03,,0.41,MASI
2024-01-05,12280.03,12380.75,12260.17,12368.94,,0.72,MASI
2024-01-08,12368.94,12400.1,12345.93,12382.02,,0.11,MASI
2024-01-09,12382.02,12437.88,12339.16,12437.39,,0.45,MASI
2024-01-10,12437.39,12480.22,12405.57,12480.21,,0.34,MASI
2024-01-12,12480.21,12513.59,12474.1,12501.67,,0.17,MASI
2024-01-15,12501.67,12531.46,12445.47,12452.98,,-0.39,MASI
2024-01-16,12452.98,12554.7,12445.62,12548.37,,0.77,MASI
2024-01-17,12548.37,12603.95,12508.23,12594.94,,0.37,MASI
2024-01-18,12594.94,12647.88,12577.97,12646.67,,0.41,MASI
2024-01-19,12627.32,12698.75,12623.51,12685.03,,0.3,MASI
2024-01-22,12685.03,12771.9,12683.25,12720.69,,0.28,MASI
2024-01-23,12720.69,12783.75,12707.14,12747.3,,0.21,MASI
2024-01-24,12747.3,12770.7,12702.89,12706.9,,-0.32,MASI
2024-01-25,12706.9,12714.28,12673.14,12684.76,,-0.17,MASI
2024-01-26,12684.76,12715.9,12619.2,12630.78,,-0.43,MASI
2024-01-29,12630.78,12711.33,12448.97,12458.14,,-1.37,MASI
2024-01-30,12458.14,12568.81,12404.31,12445.47,,-0.1,MASI
2024-01-31,12445.47,12498.05,12438.85,12465.28,,0.16,MASI
2024-02-01,12465.28,12513.32,12445.57,12483.92,,0.15,MASI
2024-02-02,12483.92,12535.45,12455.05,12493.4,,0.08,MASI
2024-02-05,12493.4,12521.92,12420.38,12442.57,,-0.41,MASI
2024-02-06,12442.57,12529.24,12435.28,12529.24,,0.7,MASI
2024-02-07,12529.24,12613.63,12498.36,12549.83,,0.16,MASI
2024-02-08,12549.83,12640.08,12544.84,12625.89,,0.61,MASI
2024-02-09,12625.89,12660.87,12602.21,12659.81,,0.27,MASI
2024-02-12,12659.81,12716.79,12659.81,12688.22,,0.22,MASI
2024-02-13,12688.22,12744.7,12681.85,12698.28,,0.08,MASI
2024-02-14,12698.28,12761.11,12698.28,12753.91,,0.44,MASI
2024-02-15,12753.91,12759.78,12704.0,12727.64,,-0.21,MASI
2024-02-16,12727.64,12878.36,12688.2,12871.28,,1.13,MASI
2024-02-19,12871.28,13005.52,12871.28,12920.11,,0.38,MASI
2024-02-20,12920.11,12936.88,12831.34,12885.93,,-0.26,MASI
2024-02-21,12885.93,12997.29,12880.34,12961.44,,0.59,MASI
2024-02-22,12961.44,13003.39,12960.43,12986.77,,0.2,MASI
2024-02-23,12986.77,13088.9,12986.47,13083.17,,0.74,MASI
2024-02-26,13083.17,13119.93,13004.21,13117.08,,0.26,MASI
2024-02-27,13117.08,13125.18,13083.28,13098.8,,-0.14,MASI
2024-02-28,13098.8,13147.96,13048.93,13134.04,,0.27,MASI
2024-02-29,13134.04,13146.42,13031.16,13031.16,,-0.78,MASI
2024-03-01,13031.16,13083.11,13010.62,13010.62,,-0.16,MASI
2024-03-04,13010.62,13040.77,12974.19,13001.7,,-0.07,MASI
2024-03-05,13001.7,13043.53,12919.14,13002.44,,0.01,MASI
2024-03-06,13002.44,13004.4,12913.67,12935.98,,-0.51,MASI
2024-03-07,12935.98,12963.46,12874.39,12875.49,,-0.47,MASI
2024-03-08,12875.49,12945.48,12856.28,12907.46,,0.25,MASI
2024-03-11,12907.46,12910.84,12837.13,12852.1,,-0.43,MASI
2024-03-12,12852.1,12885.96,12836.0,12846.52,,-0.04,MASI
2024-03-13,12846.52,12891.82,12840.91,12886.74,,0.31,MASI
2024-03-14,12886.74,12968.77,12886.74,12968.77,,0.64,MASI
2024-03-15,12968.77,13063.68,12963.76,13063.68,,0.73,MASI
2024-03-18,13063.68,13139.28,13032.46,13085.63,,0.17,MASI
2024-03-19,13085.63,13085.63,12978.94,13034.58,,-0.39,MASI
2024-03-20,13034.58,13054.15,12961.87,12961.87,,-0.56,MASI
2024-03-21,12961.87,13005.38,12953.79,12977.56,,0.12,MASI
2024-03-22,12977.56,13000.83,12946.71,12979.11,,0.01,MASI
2024-03-25,12979.11,12987.34,12950.29,12963.23,,-0.12,MASI
2024-03-26,12963.23,12993.85,12925.95,12938.5,,-0.19,MASI
2024-03-27,12938.5,12984.29,12926.67,12981.98,,0.34,MASI
2024-03-28,12981.98,13053.74,12969.8,12986.94,,0.04,MASI
2024-03-29,12986.94,13030.62,12958.12,13009.23,,0.17,MASI
2024-04-01,13009.23,13058.01,12998.94,13007.12,,-0.02,MASI
2024-04-02,12998.18,13053.83,12996.01,13053.17,,0.35,MASI
2024-04-03,13053.12,13116.23,13050.29,13095.43,,0.32,MASI
2024-04-04,13095.43,13106.43,13017.12,13106.43,,0.08,MASI
2024-04-05,13106.43,13131.86,13059.82,13118.75,,0.09,MASI
2024-04-08,13118.75,13220.08,13104.01,13219.95,,0.77,MASI
2024-04-09,13219.95,13355.73,13212.77,13341.29,,0.92,MASI
2024-04-15,13341.29,13400.28,13304.39,13372.71,,0.24,MASI
2024-04-16,13372.71,13434.44,13336.27,13362.33,,-0.08,MASI
2024-04-17,13362.33,13433.28,13245.64,13384.83,,0.17,MASI
2024-04-18,13384.83,13455.65,13371.77,13455.65,,0.53,MASI
2024-04-19,13455.65,13508.68,13439.14,13453.35,,-0.02,MASI
2024-04-22,13452.88,13479.65,13302.28,13302.28,,-1.12,MASI
2024-04-23,13302.28,13302.28,13147.47,13246.66,,-0.42,MASI
2024-04-24,13246.66,13312.37,13244.13,13281.24,,0.26,MASI
2024-04-25,13281.24,13347.19,13280.7,13346.81,,0.49,MASI
2024-04-26,13346.81,13361.9,13279.77,13354.97,,0.06,MASI
2024-04-29,13354.97,13422.67,13337.33,13373.9,,0.14,MASI
2024-04-30,13373.9,13373.9,13306.52,13319.36,,-0.41,MASI
2024-05-02,13319.36,13387.01,13296.93,13322.85,,0.03,MASI
2024-05-03,13322.85,13432.0,13322.85,13403.47,,0.61,MASI
2024-05-06,13403.47,13415.74,13279.15,13362.48,,-0.31,MASI
2024-05-07,13362.48,13382.47,13322.88,13375.47,,0.1,MASI
2024-05-08,13375.47,13429.43,13375.47,13418.67,,0.32,MASI
2024-05-09,13418.67,13490.24,13396.93,13478.23,,0.44,MASI
2024-05-10,13478.23,13555.54,13476.07,13527.01,,0.36,MASI
2024-05-13,13527.01,13589.67,13526.28,13541.33,,0.11,MASI
2024-05-14,13541.33,13572.97,13490.42,13501.46,,-0.29,MASI
2024-05-15,13501.46,13521.37,13421.4,13421.4,,-0.59,MASI
2024-05-16,13421.4,13455.44,13399.26,13411.39,,-0.07,MASI
2024-05-17,13411.39,13427.56,13389.76,13426.13,,0.11,MASI
2024-05-20,13426.13,13495.18,13405.53,13444.34,,0.14,MASI
2024-05-21,13444.34,13495.27,13406.36,13426.85,,-0.13,MASI
2024-05-22,13426.85,13463.31,13380.02,13392.04,,-0.26,MASI
2024-05-23,13391.68,13478.67,13373.88,13375.53,,-0.12,MASI
2024-05-24,13375.53,13382.64,13314.22,13370.7,,-0.04,MASI
2024-05-27,13369.39,13386.26,13318.47,13326.59,,-0.33,MASI
2024-05-28,13326.59,13418.73,13323.96,13374.25,,0.36,MASI
2024-05-29,13374.25,13411.53,13330.24,13347.62,,-0.2,MASI
2024-05-30,13347.62,13383.51,13313.64,13313.64,,-0.25,MASI
2024-05-31,13313.64,13338.8,13291.3,13310.4,,-0.02,MASI
2024-06-03,13310.4,13368.51,13310.4,13314.09,,0.03,MASI
2024-06-04,13314.09,13345.5,13236.05,13238.72,,-0.57,MASI
2024-06-05,13238.72,13247.64,13053.28,13053.28,,-1.4,MASI
2024-06-06,13011.49,13245.17,13011.49,13243.9,,1.46,MASI
2024-06-07,13243.9,13277.84,13190.79,13197.04,,-0.35,MASI
2024-06-10,13197.04,13231.91,13155.83,13159.07,,-0.29,MASI
2024-06-11,13142.58,13209.85,13142.58,13186.16,,0.21,MASI
2024-06-12,13186.16,13209.32,13154.49,13162.89,,-0.18,MASI
2024-06-13,13162.89,13211.97,13158.0,13188.79,,0.2,MASI
2024-06-14,13188.79,13213.08,13159.02,13162.23,,-0.2,MASI
2024-06-19,13156.66,13255.67,13156.66,13188.96,,0.2,MASI
2024-06-20,13158.4,13195.92,13135.12,13138.13,,-0.39,MASI
2024-06-21,13137.22,13188.71,13136.65,13140.91,,0.02,MASI
2024-06-24,13140.91,13173.58,13123.99,13125.47,,-0.12,MASI
2024-06-25,13123.76,13444.52,13122.14,13409.92,,2.17,MASI
2024-06-26,13408.42,13447.2,13344.76,13356.07,,-0.4,MASI
2024-06-27,13350.33,13352.67,13285.85,13318.19,,-0.28,MASI
2024-06-28,13318.19,13347.41,13289.1,13301.37,,-0.13,MASI
2024-07-01,13301.37,13341.43,13284.58,13303.38,,0.02,MASI
2024-07-02,13280.98,13280.98,13196.97,13245.01,,-0.44,MASI
2024-07-03,13245.01,13252.49,13118.39,13208.62,,-0.27,MASI
2024-07-04,13208.62,13319.49,13170.42,13295.62,,0.66,MASI
2024-07-05,13295.62,13368.63,13245.39,13367.73,,0.54,MASI
2024-07-08,13367.73,13367.73,13300.8,13357.79,,-0.07,MASI
2024-07-09,13346.01,13363.05,13273.39,13348.65,,-0.07,MASI
2024-07-10,13267.59,13393.69,13264.71,13360.07,,0.09,MASI
2024-07-11,13330.44,13433.97,13296.1,13433.97,,0.55,MASI
2024-07-12,13426.6,13516.89,13368.02,13516.89,,0.62,MASI
2024-07-15,13515.2,13521.25,13428.75,13433.94,,-0.61,MASI
2024-07-16,13432.16,13483.35,13422.03,13456.34,,0.17,MASI
2024-07-17,13434.74,13585.43,13427.59,13585.39,,0.96,MASI
2024-07-18,13574.81,13624.07,13539.95,13595.96,,0.08,MASI
2024-07-19,13566.0,13666.34,13553.43,13623.01,,0.2,MASI
2024-07-22,13623.01,13652.15,13592.95,13609.34,,-0.1,MASI
2024-07-23,13609.34,13648.17,13580.23,13602.92,,-0.05,MASI
2024-07-24,13586.82,13705.54,13586.82,13641.18,,0.28,MASI
2024-07-25,13641.18,13709.23,13561.82,13660.65,,0.14,MASI
2024-07-26,13660.65,13804.64,13660.65,13773.16,,0.82,MASI
2024-07-29,13773.16,13910.8,13773.16,13905.07,,0.96,MASI
2024-07-31,13902.88,14129.82,13902.88,13984.33,,0.57,MASI
2024-08-01,13983.4,14012.19,13914.08,13977.97,,-0.05,MASI
2024-08-02,13977.97,14032.6,13917.43,14001.09,,0.17,MASI
2024-08-05,14001.09,14001.39,13527.31,13602.42,,-2.85,MASI
2024-08-06,13601.66,13813.14,13569.75,13805.26,,1.49,MASI
2024-08-07,13805.26,13845.92,13771.3,13781.04,,-0.18,MASI
2024-08-08,13781.04,13798.11,13743.07,13798.1,,0.12,MASI
2024-08-09,13798.1,13804.43,13745.22,13792.96,,-0.04,MASI
2024-08-12,13792.96,13848.17,13764.93,13782.5,,-0.08,MASI
2024-08-13,13782.5,13847.11,13774.79,13820.07,,0.27,MASI
2024-08-15,13820.07,13877.62,13788.28,13873.16,,0.38,MASI
2024-08-16,13873.16,13912.07,13803.94,13895.42,,0.16,MASI
2024-08-19,13895.42,13921.31,13809.95,13914.33,,0.14,MASI
2024-08-22,13912.0,13974.98,13897.9,13928.12,,0.1,MASI
2024-08-23,13928.12,13984.12,13893.9,13954.07,,0.19,MASI
