Date,Dernier,Ouv.,Plus Haut,Plus Bas,Vol.,Variation %
19/05/2009,"11.149,34","11.057,29","11.149,34","11.057,29",,"0,65%"
18/05/2009,"11.077,86","11.058,55","11.095,93","11.025,46",,"0,03%"
15/05/2009,"11.074,61","11.065,20","11.096,05","11.020,88",,"-0,22%"
14/05/2009,"11.099,48","11.162,85","11.186,25","11.098,14",,"-0,67%"
13/05/2009,"11.174,62","11.137,06","11.175,12","11.112,07",,"0,39%"
12/05/2009,"11.130,74","11.085,63","11.131,31","11.084,31",,"0,69%"
11/05/2009,"11.054,38","10.959,95","11.071,59","10.956,57",,"0,77%"
08/05/2009,"10.969,94","10.970,40","11.003,00","10.930,76",,"-0,02%"
07/05/2009,"10.972,66","10.958,39","10.972,66","10.874,43",,"0,19%"
06/05/2009,"10.952,01","10.878,13","10.952,01","10.858,99",,"0,51%"
05/05/2009,"10.895,94","10.889,61","10.942,92","10.862,49",,"-0,11%"
04/05/2009,"10.907,90","10.952,04","10.961,43","10.907,90",,"-0,27%"
30/04/2009,"10.937,91","10.908,00","10.937,91","10.885,76",,"0,20%"
29/04/2009,"10.916,54","10.935,72","10.948,78","10.895,25",,"-0,53%"
28/04/2009,"10.974,80","10.975,91","10.977,55","10.925,94",,"0,08%"
27/04/2009,"10.966,42","10.962,28","10.969,99","10.889,64",,"-0,01%"
24/04/2009,"10.967,65","10.912,26","10.967,65","10.866,88",,"0,32%"
23/04/2009,"10.932,33","10.684,83","10.932,33","10.671,24",,"2,65%"
22/04/2009,"10.650,48","10.640,27","10.650,48","10.618,37",,"-0,15%"
21/04/2009,"10.666,81","10.643,49","10.666,81","10.610,67",,"0,37%"
20/04/2009,"10.627,68","10.632,73","10.652,19","10.614,26",,"0,07%"
17/04/2009,"10.620,66","10.608,10","10.647,57","10.593,24",,"-0,13%"
16/04/2009,"10.634,20","10.542,60","10.634,20","10.532,29",,"0,66%"
15/04/2009,"10.564,64","10.548,14","10.564,64","10.524,68",,"0,31%"
14/04/2009,"10.531,88","10.437,98","10.531,88","10.423,85",,"0,79%"
13/04/2009,"10.449,46","10.508,81","10.508,81","10.436,22",,"-0,34%"
10/04/2009,"10.485,14","10.523,51","10.557,17","10.461,82",,"-0,87%"
09/04/2009,"10.576,94","10.624,27","10.624,27","10.524,74",,"-0,42%"
08/04/2009,"10.622,05","10.560,41","10.622,05","10.516,98",,"0,28%"
07/04/2009,"10.592,45","10.576,52","10.704,38","10.536,09",,"0,24%"
06/04/2009,"10.567,12","10.532,75","10.581,34","10.493,85",,"0,47%"
03/04/2009,"10.517,33","10.475,22","10.547,17","10.475,22",,"0,45%"
02/04/2009,"10.470,19","10.398,36","10.470,53","10.327,38",,"0,65%"
01/04/2009,"10.402,56","10.385,65","10.423,13","10.363,25",,"0,00%"
31/03/2009,"10.402,09","10.533,48","10.533,48","10.342,18",,"-1,44%"
30/03/2009,"10.553,91","10.624,17","10.624,17","10.379,36",,"-0,70%"
27/03/2009,"10.628,29","10.628,39","10.678,86","10.586,63",,"0,03%"
26/03/2009,"10.624,95","10.539,40","10.689,48","10.539,40",,"0,89%"
25/03/2009,"10.531,46","10.457,69","10.540,79","10.386,37",,"0,94%"
24/03/2009,"10.433,47","10.594,10","10.594,10","10.378,12",,"-1,56%"
23/03/2009,"10.598,58","10.820,10","10.828,96","10.598,58",,"-2,05%"
20/03/2009,"10.820,10","10.934,83","10.934,83","10.759,76",,"-1,06%"
19/03/2009,"10.936,41","10.932,28","10.959,12","10.919,99",,"-0,52%"
18/03/2009,"10.993,43","11.028,16","11.028,16","10.955,07",,"-0,33%"
17/03/2009,"11.029,66","11.066,70","11.069,37","10.999,36",,"-0,29%"
16/03/2009,"11.061,84","10.950,58","11.061,84","10.945,14",,"1,69%"
13/03/2009,"10.877,95","10.936,86","10.972,82","10.874,09",,"-0,72%"
12/03/2009,"10.957,11","11.005,16","11.005,16","10.945,78",,"-1,04%"
09/03/2009,"11.072,70","11.071,14","11.105,09","11.060,65",,"0,06%"
06/03/2009,"11.066,37","11.155,81","11.155,81","11.058,00",,"-0,80%"
05/03/2009,"11.155,88","11.021,24","11.155,88","10.964,19",,"1,04%"
04/03/2009,"11.040,88","11.063,77","11.063,77","10.942,54",,"-0,66%"
03/03/2009,"11.113,81","11.200,81","11.232,49","11.113,81",,"-0,91%"
02/03/2009,"11.216,32","11.279,73","11.312,67","11.213,75",,"0,06%"
27/02/2009,"11.209,37","11.220,75","11.250,44","11.171,40",,"-0,12%"
26/02/2009,"11.223,13","11.279,49","11.315,35","11.204,73",,"-0,67%"
25/02/2009,"11.298,77","11.080,09","11.328,31","11.054,23",,"1,78%"
24/02/2009,"11.100,81","10.989,19","11.168,61","10.869,62",,"0,84%"
23/02/2009,"11.007,98","10.724,22","11.021,70","10.724,22",,"2,63%"
20/02/2009,"10.725,66","10.698,88","10.816,77","10.698,88",,"0,28%"
19/02/2009,"10.695,65","10.618,62","10.758,47","10.618,62",,"0,71%"
18/02/2009,"10.620,51","10.459,20","10.653,65","10.459,20",,"1,54%"
17/02/2009,"10.459,87","10.347,42","10.459,87","10.326,09",,"1,11%"
