run_date,target_date,model_name,horizon,alpha,mean_forecast,volatility_forecast,return_forecast,var_forecast,es_forecast,regime,weight,model_version,data_version,realized_return,var_breach,es_calibration_error,realized_strategy_return,updated_wealth,updated_drawdown
2026-05-03T00:29:01,2026-05-01,masi_lstm_var_es_hmm,1,0.05,-0.0012583458591352,0.008160882068981,-0.0086578167811959,-0.0175672490149736,-0.0259520286902611,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T00:29:01,2026-05-14,masi_lstm_var_es_hmm,10,0.05,-0.0125834585913519,0.0258069750540073,-0.0125834585913519,-0.0555525191106661,-0.0820675205632618,high_volatility,,0.1.0,b8727acfea94,-0.0078175629254515,0.0,0.0742499576378103,,,
2026-05-03T00:29:01,2026-06-04,masi_lstm_var_es_hmm,25,0.05,-0.03145864647838,0.0408044103449049,-0.03145864647838,-0.0878362450748682,-0.129760143451306,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T01:03:19,2026-05-01,masi_lstm_var_es_hmm,1,0.05,-0.0012583458591352,0.008160882068981,-0.008011235359795,-0.0155853778123855,-0.0227370788385335,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T01:03:19,2026-05-14,masi_lstm_var_es_hmm,10,0.05,-0.0125834585913519,0.0258069750540073,-0.0125834585913519,-0.0492852920813907,-0.0719009564685819,high_volatility,,0.1.0,b8727acfea94,-0.0078175629254515,0.0,0.0640833935431303,,,
2026-05-03T01:03:19,2026-06-04,masi_lstm_var_es_hmm,25,0.05,-0.03145864647838,0.0408044103449049,-0.03145864647838,-0.0779268890619278,-0.1136853941926679,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T02:02:43,2026-05-04,masi_lstm_var_es_hmm,1,0.05,-0.0012583458591352,0.008160882068981,-0.008011235359795,-0.0155853778123855,-0.0227370788385335,high_volatility,1.0,0.1.0,b8727acfea94,0.0060659845720328,0.0,0.0288030634105663,0.0060844199137623,1.00949019829506,0.0
2026-05-03T02:02:43,2026-05-15,masi_lstm_var_es_hmm,10,0.05,-0.0125834585913519,0.0258069750540073,-0.0125834585913519,-0.0492852920813907,-0.0719009564685819,high_volatility,,0.1.0,b8727acfea94,-0.0175702510397773,0.0,0.0543307054288045,,,
2026-05-03T02:02:43,2026-06-05,masi_lstm_var_es_hmm,25,0.05,-0.03145864647838,0.0408044103449049,-0.03145864647838,-0.0779268890619278,-0.1136853941926679,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-23T14:34:56,2026-05-04,masi_lstm_var_es_hmm,1,0.05,-0.0012583458591352,0.008160882068981,-0.008011235359795,-0.0155853778123855,-0.0227370788385335,high_volatility,1.0,0.1.0,b8727acfea94,0.0060659845720328,0.0,0.0288030634105663,0.0060844199137623,1.0156323605603144,0.0
